user_index,age,height_cm,weight_kg,bmi,fitness_level,activity_level,workout_time_min,goal,individual_ability,exercise_id,difficulty,impact_level,knee_flexion_level,hip_load_level,shoulder_overhead_required,wrist_weight_bearing,back_load_level,ankle_load_level,floor_required,single_leg,measurement_type,target_sets,target_reps,target_duration_seconds
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.663,12.853,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.637,12.737,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.545,12.33,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.987,14.295,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,3.168,15.104,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.627,12.695,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.311,11.285,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,plank,3,0,0,0,0,1,2,0,1,0,time,2.5,,40.084
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.839,13.638,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.548,12.343,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.679,12.925,
5626,45,160.0,92.1,35.98,5,4,30,general_fitness,0.9137,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.722,13.116,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.777,,44.949
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.403,11.695,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.073,10.225,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.231,10.93,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.825,9.121,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.378,,37.932
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.494,12.102,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.404,11.702,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.205,10.815,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.596,12.555,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.821,13.559,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.206,10.817,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.063,10.183,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,plank,3,0,0,0,0,1,2,0,1,0,time,2.231,,35.354
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.335,11.392,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.342,11.423,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.32,11.325,
5627,65,153.6,100.9,42.77,4,3,20,endurance,1.0504,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.357,11.491,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,march_in_place,1,0,1,1,0,0,0,1,0,0,time,1.917,,29.841
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.684,8.491,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.38,7.138,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.463,7.51,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.173,6.217,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.714,,26.292
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.642,8.303,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.656,8.368,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.462,7.505,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,1.964,9.738,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,1.958,9.715,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.543,7.862,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.299,6.779,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,plank,3,0,0,0,0,1,2,0,1,0,time,1.495,,22.441
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.717,8.639,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.542,7.859,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.637,8.283,
5628,27,184.6,68.0,19.95,2,3,15,strength,0.9614,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.719,8.648,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.362,,37.651
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.247,11.0,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.797,8.997,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.948,9.669,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.69,8.52,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.173,,34.339
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.223,10.893,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.144,10.541,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.965,9.747,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.416,11.752,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.59,12.528,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.017,9.978,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.766,8.859,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,plank,3,0,0,0,0,1,2,0,1,0,time,1.899,,29.534
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.201,10.794,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.022,9.998,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.154,10.588,
5629,57,153.2,46.1,19.64,3,4,30,strength,0.9271,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.066,10.197,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,march_in_place,1,0,1,1,0,0,0,1,0,0,time,1.857,,28.79
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.655,8.362,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.292,6.745,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.433,7.375,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.111,5.938,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.651,,25.179
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.572,7.994,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.62,8.209,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.456,7.477,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,1.913,9.513,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.003,9.915,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.489,7.623,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.228,6.46,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,plank,3,0,0,0,0,1,2,0,1,0,time,1.419,,21.112
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.622,8.216,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.489,7.623,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.52,7.764,
5630,19,153.5,103.2,43.8,2,1,45,endurance,1.1069,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.61,8.162,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.79,,45.173
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.604,12.593,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.309,11.278,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.445,11.885,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,2.143,10.536,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.745,,44.383
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.598,12.566,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.615,12.64,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.497,12.116,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,3.01,14.4,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.943,14.101,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.36,11.503,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.168,10.647,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,plank,3,0,0,0,0,1,2,0,1,0,time,2.525,,40.51
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.698,13.012,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.576,12.468,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.618,12.653,
5631,61,193.5,94.3,25.19,4,3,45,endurance,1.0628,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.544,12.326,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.199,,34.802
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.989,9.849,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.674,8.449,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.775,8.899,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.49,7.626,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.995,,31.222
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.996,9.883,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.971,9.771,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.829,9.138,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.247,11.003,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.38,11.591,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.845,9.211,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.622,8.216,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,plank,3,0,0,0,0,1,2,0,1,0,time,1.766,,27.19
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.006,9.929,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.898,9.446,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.982,9.82,
5632,63,170.5,49.1,16.89,3,4,30,general_fitness,0.8838,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.926,9.571,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.752,,44.507
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.68,12.932,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.222,10.889,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.454,11.924,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,2.224,10.899,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.704,,43.659
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.626,12.688,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.569,12.436,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.51,12.172,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.923,14.011,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.881,13.823,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.467,11.979,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.195,10.77,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,plank,3,0,0,0,0,1,2,0,1,0,time,2.31,,36.746
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.628,12.697,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.401,11.685,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.488,12.074,
5633,31,158.0,69.5,27.84,2,5,45,strength,1.1439,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.657,12.829,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.753,,44.514
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.581,12.487,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.286,11.175,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.35,11.462,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,2.123,10.449,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.486,,39.834
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.452,11.913,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.592,12.537,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.304,11.257,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.798,13.455,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.853,13.699,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.528,12.251,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.232,10.935,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,plank,3,0,0,0,0,1,2,0,1,0,time,2.316,,36.849
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.527,12.247,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.592,12.538,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.505,12.149,
5634,34,172.0,68.3,23.09,4,4,15,general_fitness,1.0026,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.556,12.379,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.096,,32.991
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.94,9.634,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.476,7.565,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.585,8.05,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.369,7.09,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.868,,28.99
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.849,9.226,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.815,9.077,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.752,8.793,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.156,10.595,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.168,10.648,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.686,8.5,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.459,7.492,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,plank,3,0,0,0,0,1,2,0,1,0,time,1.686,,25.797
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.842,9.195,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.741,8.747,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.787,8.951,
5635,30,163.9,97.2,36.18,4,1,15,endurance,0.9354,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.865,9.298,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,march_in_place,1,0,1,1,0,0,0,1,0,0,time,1.491,,22.371
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.282,6.703,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.088,5.838,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.075,5.779,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.09,5.848,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.282,,18.708
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.257,6.592,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.24,6.516,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.122,5.988,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,1.666,8.413,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,1.645,8.321,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.156,6.14,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.076,5.784,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,plank,3,0,0,0,0,1,2,0,1,0,time,1.08,,15.157
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.281,6.695,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.181,6.251,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.217,6.41,
5636,29,189.5,100.6,28.01,1,2,15,endurance,1.0966,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.302,6.789,
5637,33,187.4,68.7,19.56,2,3,20,general_fitness,0.9951,march_in_place,1,0,1,1,0,0,0,1,0,0,time,1.895,,29.46
5637,33,187.4,68.7,19.56,2,3,20,general_fitness,0.9951,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.724,8.671,
